State,MONTH,YEAR,MAX(cse6242.AK_1.DailyAverageDryBulbTemperature),MAX(cse6242.AK_1.DailyAverageWetBulbTemperature),MAX(cse6242.AK_1.DailyAverageRelativeHumidity),MAX(cse6242.AK_1.DailyAverageWindSpeed),MAX(cse6242.AK_1.DailyCollingDegreeDays),MAX(cse6242.AK_1.DailyDepartureFromNormalAverageTemperature),MAX(cse6242.AK_1.DailyHeatingDegreeDays),MAX(cse6242.AK_1.DailyPrecipitation),MAX(cse6242.AK_1.DailySnowfall),MAX(cse6242.AK_1.MonthlyMeanTemperature),MAX(cse6242.AK_1.NormalsCoolingDegreeDay),MAX(cse6242.AK_1.NormalsHeatingDegreeDay)
NC,3,2018,70,63,99,28.3,,,,,,,,
NC,4,2018,75,69,98,22.1,,,,,,,,
NC,5,2018,82,75,97,14.5,,,,,,,,
NC,6,2018,87,78,97,17.3,,,,,,,,
NC,7,2018,87,78,97,17.2,,,,,,,,
NC,8,2018,85,77,97,18.2,,,,,,,,
NC,9,2018,84,77,100,37.8,,,,,,,,
NC,10,2018,84,75,100,21.5,,,,,,,,
NC,11,2018,75,70,99,17.2,,,,,,,,
NC,12,2018,68,65,100,20.6,,,,,,,,
NC,1,2019,71,64,99,18.6,,,,,,,,
NC,2,2019,74,63,99,17.9,,,,,,,,
NC,3,2019,72,64,99,18.5,,,,,,,,
NC,4,2019,76,71,95,18.9,,,,,,,,
NC,5,2019,87,75,95,16.6,,,,,,,,
NC,6,2019,86,76,95,11.3,,,,,,,,
NC,7,2019,89,80,92,17.2,,,,,,,,
NC,8,2019,88,78,98,15.8,,,,,,,,
NC,9,2019,85,78,93,23.1,,,,,,,,
NC,10,2019,86,76,95,16.3,,,,,,,,
NC,11,2019,68,63,95,26.8,,,,,,,,
NC,12,2019,72,64,96,15.6,,,,,,,,
NC,1,2020,71,69,98,18.8,,,,,,,,
NC,2,2020,72,66,99,23.4,,,,,,,,
NC,3,2020,79,69,94,18.9,,,,,,,,
NC,4,2020,76,67,91,19.9,,,,,,,,
NC,5,2020,80,75,99,16.3,,,,,,,,
NC,6,2020,85,76,98,21,,,,,,,,
NC,7,2020,89,79,94,18.3,,,,,,,,
NC,8,2020,88,79,96,18.4,,,,,,,,
NC,9,2020,89,80,99,19.1,,,,,,,,
NC,10,2020,78,73,99,17.5,,,,,,,,
NC,11,2020,77,73,98,19.9,,,,,,,,
NC,12,2020,69,64,97,17.8,,,,,,,,
NC,1,2021,68,65,99,20.3,,,,,,,,
NC,2,2021,70,65,97,16.6,,,,,,,,
NC,3,2021,75,69,97,19.1,,,,,,,,
NC,4,2021,79,68,89,19.6,,,,,,,,
NC,5,2021,86,72,93,16.8,,,,,,,,
NC,6,2021,84,77,96,17.6,,,,,,,,
NC,7,2021,88,80,95,18.4,,,,,,,,
NC,8,2021,89,80,95,14.2,,,,,,,,
NC,9,2021,84,77,95,18.3,,,,,,,,
NC,10,2021,79,73,99,18.6,,,,,,,,
NC,11,2021,68,63,92,22.2,,,,,,,,
NC,12,2021,73,67,98,18.9,,,,,,,,
NC,1,2022,75,67,94,20.9,,,,,,,,
NC,2,2022,72,65,98,17.3,,,,,,,,
NC,3,2022,74,66,95,22.6,,,,,,,,
NC,4,2022,76,66,87,16.9,,,,,,,,
NC,5,2022,86,74,96,22,,,,,,,,
NC,6,2022,89,77,85,14.9,,,,,,,,
NC,7,2022,89,79,95,22.5,,,,,,,,
NC,8,2022,88,78,93,15.4,,,,,,,,
NC,9,2022,84,77,99,23.4,,,,,,,,
NC,10,2022,75,72,98,17.4,,,,,,,,
NC,11,2022,77,72,99,20.5,,,,,,,,
NC,12,2022,68,65,100,22.8,,,,,,,,
NC,1,2023,69,62,97,16.1,,,,,,,,
NC,2,2023,77,67,96,18.9,,,,,,,,
NC,3,2023,75,65,94,17,,,,,,,,
NC,4,2023,79,70,95,22.7,,,,,,,,
NC,5,2023,79,69,96,19.8,,,,,,,,
NC,6,2023,84,74,93,16,,,,,,,,
NC,7,2023,88,78,89,14.4,,,,,,,,
NC,8,2023,90,79,96,19.7,,,,,,,,
NC,9,2023,88,77,91,20.7,,,,,,,,
NC,10,2023,77,68,93,14.8,,,,,,,,
NC,11,2023,70,62,92,16.1,,,,,,,,
NC,12,2023,69,,,17,,,,,,,,
NC,1,2024,72,,,20.3,,,,,,,,
NC,2,2024,69,,,21.1,,,,,,,,
NC,3,2024,70,,,17.6,,,,,,,,
ND,1,2010,39,35,96,31.4,,,,,,,,
ND,2,2010,25,24,94,22.9,,,,,,,,
ND,3,2010,56,47,100,20.3,,,,,,,,
ND,4,2010,62,54,93,25.7,,,,,,,,
ND,5,2010,77,65,94,30.6,,,,,,,,
ND,6,2010,82,69,95,26.9,,,,,,,,
ND,7,2010,82,73,100,19.5,,,,,,,,
ND,8,2010,84,72,97,18.7,,,,,,,,
ND,9,2010,72,60,100,18.9,,,,,,,,
ND,10,2010,67,58,94,36.8,,,,,,,,
ND,11,2010,57,44,92,24.6,,,,,,,,
ND,12,2010,30,30,91,30.2,,,,,,,,
ND,1,2011,33,31,88,23,,,,,,,,
ND,2,2011,41,36,92,26,,,,,,,,
ND,3,2011,43,35,94,27.8,,,,,,,,
ND,4,2011,59,49,98,35.4,,,,,,,,
ND,5,2011,63,59,98,25.3,,,,,,,,
ND,6,2011,82,72,94,19.1,,,,,,,,
ND,7,2011,85,80,92,17.5,,,,,,,,
ND,8,2011,83,73,92,18.2,,,,,,,,
ND,9,2011,75,65,92,23,,,,,,,,
ND,10,2011,74,57,93,24.3,,,,,,,,
ND,11,2011,49,39,91,24.6,,,,,,,,
ND,12,2011,40,34,94,22.2,,,,,,,,
ND,1,2012,50,39,86,26.5,,,,,,,,
ND,2,2012,38,31,94,20.5,,,,,,,,
ND,3,2012,64,56,96,22.6,,,,,,,,
ND,4,2012,69,54,96,27,,,,,,,,
ND,5,2012,71,60,95,27.2,,,,,,,,
ND,6,2012,82,70,87,22.7,,,,,,,,
ND,7,2012,85,74,85,16.2,,,,,,,,
ND,8,2012,85,68,84,17.5,,,,,,,,
ND,9,2012,83,64,76,20.3,,,,,,,,
ND,10,2012,64,51,97,37,,,,,,,,
ND,11,2012,49,41,95,23,,,,,,,,
ND,12,2012,45,37,93,19.2,,,,,,,,
ND,1,2013,39,31,89,24.5,,,,,,,,
ND,2,2013,39,30,91,28,,,,,,,,
ND,3,2013,50,30,90,25.6,,,,,,,,
ND,4,2013,61,49,91,23.2,,,,,,,,
ND,5,2013,75,62,95,21.6,,,,,,,,
ND,6,2013,77,71,90,20.3,,,,,,,,
ND,7,2013,81,71,81,14.1,,,,,,,,
ND,8,2013,84,72,83,14.7,,,,,,,,
ND,9,2013,81,68,91,17.4,,,,,,,,
ND,10,2013,59,,,25.3,,,,,,,,
ND,11,2013,47,38,88,20.5,,,,,,,,
ND,12,2013,39,31,94,24.2,,,,,,,,
ND,1,2014,40,34,88,29.5,,,,,,,,
ND,2,2014,33,30,85,21.5,,,,,,,,
ND,3,2014,48,40,91,30.3,,,,,,,,
ND,4,2014,57,45,98,25.4,,,,,,,,
ND,5,2014,78,65,89,22.9,,,,,,,,
ND,6,2014,73,67,91,25.3,,,,,,,,
ND,7,2014,80,72,83,18.5,,,,,,,,
ND,8,2014,78,70,96,22.6,,,,,,,,
ND,9,2014,78,65,95,18.2,,,,,,,,
ND,10,2014,64,53,85,24.7,,,,,,,,
ND,11,2014,49,40,92,25.5,,,,,,,,
ND,12,2014,48,38,98,22.6,,,,,,,,
ND,1,2015,47,38,93,29.2,,,,,,,,
ND,2,2015,47,,,20.9,,,,,,,,
ND,3,2015,59,46,90,23.7,,,,,,,,
ND,4,2015,62,48,90,22.8,,,,,,,,
ND,5,2015,69,62,94,26.7,,,,,,,,
ND,6,2015,77,67,94,17.7,,,,,,,,
ND,7,2015,81,72,85,28.9,,,,,,,,
ND,8,2015,89,73,89,27.1,,,,,,,,
ND,9,2015,85,73,95,18.6,,,,,,,,
ND,10,2015,71,55,91,28.3,,,,,,,,
ND,11,2015,52,46,95,28,,,,,,,,
ND,12,2015,52,42,97,20.7,,,,,,,,
ND,1,2016,43,37,93,25.2,,,,,,,,
ND,2,2016,50,39,95,33.5,,,,,,,,
ND,3,2016,56,46,93,22.9,,,,,,,,
ND,4,2016,60,51,96,25.9,,,,,,,,
ND,5,2016,80,60,89,26.3,,,,,,,,
ND,6,2016,79,69,86,21.3,,,,,,,,
ND,7,2016,86,76,92,23.6,,,,,,,,
ND,8,2016,82,71,90,20.2,,,,,,,,
ND,9,2016,75,66,95,24,,,,,,,,
ND,10,2016,68,59,95,27.6,,,,,,,,
ND,11,2016,58,50,99,30.6,,,,,,,,
ND,12,2016,34,31,95,34.7,,,,,,,,
ND,1,2017,38,35,100,25.8,,,,,,,,
ND,2,2017,48,39,92,18.6,,,,,,,,
ND,3,2017,52,45,90,35.7,,,,,,,,
ND,4,2017,62,53,95,24.4,,,,,,,,
ND,5,2017,72,56,87,22.2,,,,,,,,
ND,6,2017,82,65,86,23,,,,,,,,
ND,7,2017,83,71,78,18.2,,,,,,,,
ND,8,2017,77,65,96,16.1,,,,,,,,
ND,9,2017,80,65,99,19.3,,,,,,,,
ND,10,2017,62,56,89,31.6,,,,,,,,
ND,11,2017,51,45,94,22.5,,,,,,,,
ND,12,2017,42,35,93,27,,,,,,,,
ND,1,2018,38,34,94,21.6,,,,,,,,
ND,2,2018,34,29,87,19.5,,,,,,,,
ND,3,2018,41,35,97,34.6,,,,,,,,
ND,4,2018,66,51,91,25,,,,,,,,
ND,5,2018,77,65,95,17.5,,,,,,,,
ND,6,2018,78,71,91,25.8,,,,,,,,
ND,7,2018,84,74,87,17.9,,,,,,,,
ND,8,2018,87,72,90,14.9,,,,,,,,
ND,9,2018,74,64,97,17.7,,,,,,,,
ND,10,2018,60,51,97,23.2,,,,,,,,
ND,11,2018,44,37,99,24.2,,,,,,,,
ND,12,2018,41,35,95,25,,,,,,,,
ND,1,2019,42,36,94,27.4,,,,,,,,
ND,2,2019,36,32,89,24.4,,,,,,,,
ND,3,2019,44,39,94,31.6,,,,,,,,
ND,4,2019,61,51,100,20.7,,,,,,,,
ND,5,2019,76,59,94,21.6,,,,,,,,
ND,6,2019,79,73,94,19.8,,,,,,,,
ND,7,2019,81,73,90,19.5,,,,,,,,
ND,8,2019,78,70,94,19.2,,,,,,,,
ND,9,2019,77,70,98,19.3,,,,,,,,
ND,10,2019,61,66,97,34.5,,,,,,,,
ND,11,2019,46,39,98,21.4,,,,,,,,
ND,12,2019,38,33,95,29.7,,,,,,,,
ND,1,2020,36,33,96,30.1,,,,,,,,
ND,2,2020,44,37,94,22.3,,,,,,,,
ND,3,2020,51,43,96,22.6,,,,,,,,
ND,4,2020,65,50,92,24.2,,,,,,,,
ND,5,2020,71,62,93,27.6,,,,,,,,
ND,6,2020,82,73,91,24.4,,,,,,,,
ND,7,2020,82,74,88,17.2,,,,,,,,
ND,8,2020,81,71,85,15.6,,,,,,,,
ND,9,2020,72,58,79,23,,,,,,,,
ND,10,2020,63,50,86,25.5,,,,,,,,
ND,11,2020,61,47,91,22.7,,,,,,,,
ND,12,2020,49,37,88,27.8,,,,,,,,
ND,1,2021,43,37,94,37.2,,,,,,,,
ND,2,2021,45,36,95,22.1,,,,,,,,
ND,3,2021,51,42,89,34.3,,,,,,,,
ND,4,2021,63,47,86,26.3,,,,,,,,
ND,5,2021,76,64,96,23.5,,,,,,,,
ND,6,2021,89,72,84,22.2,,,,,,,,
ND,7,2021,88,73,89,16.5,,,,,,,,
ND,8,2021,88,71,93,19.1,,,,,,,,
ND,9,2021,77,65,91,18.8,,,,,,,,
ND,10,2021,73,59,95,26.3,,,,,,,,
ND,11,2021,54,45,88,32.9,,,,,,,,
ND,12,2021,52,41,85,23.2,,,,,,,,
ND,1,2022,39,34,91,29.2,,,,,,,,
ND,2,2022,44,37,84,31.9,,,,,,,,
ND,3,2022,49,41,92,26.1,,,,,,,,
ND,4,2022,50,42,93,36.4,,,,,,,,
ND,5,2022,70,62,94,28.3,,,,,,,,
ND,6,2022,85,73,89,27.5,,,,,,,,
ND,7,2022,87,75,88,20.4,,,,,,,,
ND,8,2022,83,76,91,23.1,,,,,,,,
ND,9,2022,82,65,91,17.2,,,,,,,,
ND,10,2022,64,65,87,27.3,,,,,,,,
ND,11,2022,60,48,92,32.2,,,,,,,,
ND,12,2022,39,34,95,30.8,,,,,,,,
ND,1,2023,33,32,95,23.5,,,,,,,,
ND,2,2023,43,34,86,24.4,,,,,,,,
ND,3,2023,32,27,94,25.4,,,,,,,,
ND,4,2023,67,50,91,26.5,,,,,,,,
ND,5,2023,75,64,99,18.4,,,,,,,,
ND,6,2023,86,68,91,19.4,,,,,,,,
ND,7,2023,83,72,88,14.9,,,,,,,,
ND,8,2023,80,70,97,20.3,,,,,,,,
ND,9,2023,79,69,99,15.5,,,,,,,,
ND,10,2023,76,65,98,24.7,,,,,,,,
ND,11,2023,48,43,91,20.5,,,,,,,,
ND,12,2023,48,,,26.5,,,,,,,,
ND,1,2024,46,,,26.2,,,,,,,,
ND,2,2024,46,,,22.8,,,,,,,,
ND,3,2024,46,,,19.7,,,,,,,,
NE,1,2010,42,35,97,27.9,,,,,,,,
NE,2,2010,40,31,94,28.2,,,,,,,,
NE,3,2010,66,50,99,23.9,,,,,,,,
NE,4,2010,69,59,90,28.7,,,,,,,,
NE,5,2010,81,69,92,24.3,,,,,,,,
NE,6,2010,84,75,91,18.9,,,,,,,,
NE,7,2010,88,75,90,23.6,,,,,,,,
NE,8,2010,87,75,91,22.6,,,,,,,,
NE,9,2010,80,69,93,19,,,,,,,,
NE,10,2010,74,57,94,24.1,,,,,,,,
NE,11,2010,61,48,93,24.5,,,,,,,,
NE,12,2010,48,35,94,32.6,,,,,,,,
NE,1,2011,50,35,93,23.8,,,,,,,,
NE,2,2011,55,42,90,28.8,,,,,,,,
NE,3,2011,60,52,96,21.8,,,,,,,,
NE,4,2011,71,61,97,32.1,,,,,,,,
NE,5,2011,84,68,97,24.7,,,,,,,,
NE,6,2011,89,72,90,22.6,,,,,,,,
NE,7,2011,89,78,92,17.1,,,,,,,,
NE,8,2011,89,78,89,15.1,,,,,,,,
NE,9,2011,83,73,93,19.7,,,,,,,,
NE,10,2011,79,62,95,27.6,,,,,,,,
NE,11,2011,55,44,82,28.1,,,,,,,,
NE,12,2011,51,38,98,19.5,,,,,,,,
NE,1,2012,54,38,87,28.8,,,,,,,,
NE,2,2012,46,39,93,23.1,,,,,,,,
NE,3,2012,74,62,92,24.7,,,,,,,,
NE,4,2012,75,63,92,26.1,,,,,,,,
NE,5,2012,81,69,92,22,,,,,,,,
NE,6,2012,94,75,85,23.2,,,,,,,,
NE,7,2012,94,73,79,19.8,,,,,,,,
NE,8,2012,87,72,88,16.3,,,,,,,,
NE,9,2012,84,70,76,21.1,,,,,,,,
NE,10,2012,69,56,96,35.9,,,,,,,,
NE,11,2012,57,46,97,19.6,,,,,,,,
NE,12,2012,52,42,94,23,,,,,,,,
NE,1,2013,46,38,99,19.1,,,,,,,,
NE,2,2013,47,38,92,26.9,,,,,,,,
NE,3,2013,60,49,91,28.8,,,,,,,,
NE,4,2013,69,56,94,28.7,,,,,,,,
NE,5,2013,83,69,93,25.4,,,,,,,,
NE,6,2013,89,72,84,21.3,,,,,,,,
NE,7,2013,89,75,95,16,,,,,,,,
NE,8,2013,89,74,92,16.7,,,,,,,,
NE,9,2013,87,73,92,19.6,,,,,,,,
NE,10,2013,73,,,26.8,,,,,,,,
NE,11,2013,54,42,89,24.1,,,,,,,,
NE,12,2013,50,38,91,23.3,,,,,,,,
NE,1,2014,48,36,85,31.6,,,,,,,,
NE,2,2014,48,36,86,21.7,,,,,,,,
NE,3,2014,63,46,84,26.7,,,,,,,,
NE,4,2014,71,58,93,34,,,,,,,,
NE,5,2014,78,67,88,25.8,,,,,,,,
NE,6,2014,86,74,87,22,,,,,,,,
NE,7,2014,88,76,84,17.3,,,,,,,,
NE,8,2014,85,73,91,13.2,,,,,,,,
NE,9,2014,83,70,93,18.4,,,,,,,,
NE,10,2014,69,61,88,22.5,,,,,,,,
NE,11,2014,57,48,85,23.9,,,,,,,,
NE,12,2014,53,51,96,28.4,,,,,,,,
NE,1,2015,56,39,94,24,,,,,,,,
NE,2,2015,57,,,25.9,,,,,,,,
NE,3,2015,67,47,93,19.7,,,,,,,,
NE,4,2015,71,56,97,25.3,,,,,,,,
NE,5,2015,75,64,94,21.8,,,,,,,,
NE,6,2015,81,70,92,16.2,,,,,,,,
NE,7,2015,90,77,93,15.5,,,,,,,,
NE,8,2015,85,72,95,21.7,,,,,,,,
NE,9,2015,88,73,93,18.6,,,,,,,,
NE,10,2015,78,60,90,21,,,,,,,,
NE,11,2015,66,59,95,27.3,,,,,,,,
NE,12,2015,52,42,95,22.3,,,,,,,,
NE,1,2016,47,37,97,19,,,,,,,,
NE,2,2016,58,43,92,34.1,,,,,,,,
NE,3,2016,65,55,88,30.1,,,,,,,,
NE,4,2016,68,57,94,25.1,,,,,,,,
NE,5,2016,75,64,90,23.4,,,,,,,,
NE,6,2016,87,74,76,16.7,,,,,,,,
NE,7,2016,89,77,96,17.2,,,,,,,,
NE,8,2016,85,75,88,19.3,,,,,,,,
NE,9,2016,82,72,90,20.4,,,,,,,,
NE,10,2016,72,59,93,21.5,,,,,,,,
NE,11,2016,62,54,98,23.5,,,,,,,,
NE,12,2016,43,36,96,21.6,,,,,,,,
NE,1,2017,47,38,100,21.9,,,,,,,,
NE,2,2017,61,51,96,22.2,,,,,,,,
NE,3,2017,66,52,100,28,,,,,,,,
NE,4,2017,73,61,99,25.8,,,,,,,,
NE,5,2017,76,64,96,20.9,,,,,,,,
NE,6,2017,87,73,78,20.5,,,,,,,,
NE,7,2017,91,76,94,16,,,,,,,,
NE,8,2017,81,72,93,15.9,,,,,,,,
NE,9,2017,87,71,100,22.8,,,,,,,,
NE,10,2017,69,62,100,28,,,,,,,,
NE,11,2017,64,47,98,18.4,,,,,,,,
NE,12,2017,49,43,89,22.2,,,,,,,,
NE,1,2018,47,38,98,28.8,,,,,,,,
NE,2,2018,46,35,91,21.8,,,,,,,,
NE,3,2018,60,51,96,30.1,,,,,,,,
NE,4,2018,74,60,93,32.9,,,,,,,,
NE,5,2018,85,68,98,19,,,,,,,,
NE,6,2018,91,75,97,19.7,,,,,,,,
NE,7,2018,87,76,87,17.7,,,,,,,,
NE,8,2018,81,72,93,16.8,,,,,,,,
NE,9,2018,82,71,95,18.3,,,,,,,,
NE,10,2018,73,61,98,20,,,,,,,,
NE,11,2018,51,42,99,25.9,,,,,,,,
NE,12,2018,44,36,99,33.5,,,,,,,,
NE,1,2019,48,38,95,27.1,,,,,,,,
NE,2,2019,49,39,96,22.1,,,,,,,,
NE,3,2019,62,51,98,40.4,,,,,,,,
NE,4,2019,71,58,92,28.6,,,,,,,,
NE,5,2019,79,66,93,19.2,,,,,,,,
NE,6,2019,87,76,90,16.5,,,,,,,,
NE,7,2019,88,78,84,16.5,,,,,,,,
NE,8,2019,84,75,90,17.3,,,,,,,,
NE,9,2019,83,72,89,21.2,,,,,,,,
NE,10,2019,66,55,92,27.6,,,,,,,,
NE,11,2019,59,44,94,29.4,,,,,,,,
NE,12,2019,49,37,93,28.9,,,,,,,,
NE,1,2020,43,34,93,19.9,,,,,,,,
NE,2,2020,56,39,81,25.4,,,,,,,,
NE,3,2020,61,49,92,24.2,,,,,,,,
NE,4,2020,69,55,86,26.5,,,,,,,,
NE,5,2020,77,62,93,20.5,,,,,,,,
NE,6,2020,87,74,82,30.6,,,,,,,,
NE,7,2020,89,76,82,18.4,,,,,,,,
NE,8,2020,87,75,80,18,,,,,,,,
NE,9,2020,82,67,90,22.7,,,,,,,,
NE,10,2020,73,59,87,18.8,,,,,,,,
NE,11,2020,67,57,86,24.5,,,,,,,,
NE,12,2020,53,39,85,28.7,,,,,,,,
NE,1,2021,48,39,91,34.1,,,,,,,,
NE,2,2021,48,37,87,19.6,,,,,,,,
NE,3,2021,63,51,91,26.3,,,,,,,,
NE,4,2021,74,59,87,29.7,,,,,,,,
NE,5,2021,77,67,89,24.3,,,,,,,,
NE,6,2021,90,74,82,16.5,,,,,,,,
NE,7,2021,90,76,84,16.3,,,,,,,,
NE,8,2021,86,73,80,18.4,,,,,,,,
NE,9,2021,84,69,88,18.4,,,,,,,,
NE,10,2021,70,62,91,25.2,,,,,,,,
NE,11,2021,60,49,93,23.8,,,,,,,,
NE,12,2021,60,45,83,21.6,,,,,,,,
NE,1,2022,47,37,85,23,,,,,,,,
NE,2,2022,50,37,76,26,,,,,,,,
NE,3,2022,60,44,86,28.6,,,,,,,,
NE,4,2022,78,65,85,32,,,,,,,,
NE,5,2022,79,68,90,21.3,,,,,,,,
NE,6,2022,90,74,89,25.5,,,,,,,,
NE,7,2022,92,75,89,17.8,,,,,,,,
NE,8,2022,89,76,91,18.4,,,,,,,,
NE,9,2022,85,68,80,19.8,,,,,,,,
NE,10,2022,74,68,79,21.7,,,,,,,,
NE,11,2022,71,62,92,24.1,,,,,,,,
NE,12,2022,45,40,95,31.8,,,,,,,,
NE,1,2023,43,35,93,23.2,,,,,,,,
NE,2,2023,44,38,84,23.3,,,,,,,,
NE,3,2023,56,47,92,26.9,,,,,,,,
NE,4,2023,78,58,87,24.3,,,,,,,,
NE,5,2023,80,65,92,20,,,,,,,,
NE,6,2023,82,69,91,18.6,,,,,,,,
NE,7,2023,89,76,89,12.9,,,,,,,,
NE,8,2023,91,77,90,18,,,,,,,,
NE,9,2023,86,68,90,17.7,,,,,,,,
NE,10,2023,83,65,95,27,,,,,,,,
NE,11,2023,61,50,91,18.5,,,,,,,,
NE,12,2023,52,,,25.8,,,,,,,,
NE,1,2024,51,,,23.4,,,,,,,,
NE,2,2024,57,,,25.2,,,,,,,,
NE,3,2024,58,,,18,,,,,,,,
NH,1,2010,43,42,97,68.3,,,,,,,,
NH,2,2010,42,39,99,68.5,,,,,,,,
NH,3,2010,56,47,97,68.3,,,,,,,,
NH,4,2010,65,54,96,68,,,,,,,,
NH,5,2010,77,66,94,64,,,,,,,,
NH,6,2010,77,69,95,45.2,,,,,,,,
NH,7,2010,85,73,89,59.1,,,,,,,,
NH,8,2010,81,73,92,47,,,,,,,,
NH,9,2010,80,70,96,54,,,,,,,,
NH,10,2010,67,62,94,66.9,,,,,,,,
NH,11,2010,54,47,94,62.5,,,,,,,,
NH,12,2010,47,46,93,69,,,,,,,,
NH,1,2011,44,36,92,76.2,,,,,,,,
NH,2,2011,47,38,91,82.5,,,,,,,,
NH,3,2011,55,43,97,76.4,,,,,,,,
NH,4,2011,70,64,90,66.6,,,,,,,,
NH,5,2011,79,67,98,48.2,,,,,,,,
NH,6,2011,79,67,95,64.5,,,,,,,,
NH,7,2011,91,74,91,55.6,,,,,,,,
NH,8,2011,80,71,94,54.9,,,,,,,,
NH,9,2011,77,71,96,54.3,,,,,,,,
NH,10,2011,67,57,96,59.8,,,,,,,,
NH,11,2011,59,54,96,61.7,,,,,,,,
NH,12,2011,57,52,97,80.2,,,,,,,,
NH,1,2012,45,38,94,82.9,,,,,,,,
NH,2,2012,43,35,89,77,,,,,,,,
NH,3,2012,69,56,91,66.7,,,,,,,,
NH,4,2012,76,61,92,60.9,,,,,,,,
NH,5,2012,78,64,95,52,,,,,,,,
NH,6,2012,85,72,90,58.2,,,,,,,,
NH,7,2012,84,71,89,48.6,,,,,,,,
NH,8,2012,81,71,90,54,,,,,,,,
NH,9,2012,75,68,96,48,,,,,,,,
NH,10,2012,67,59,97,76.9,,,,,,,,
NH,11,2012,52,47,88,75.7,,,,,,,,
NH,12,2012,45,40,100,74.5,,,,,,,,
NH,1,2013,47,40,100,74.8,,,,,,,,
NH,2,2013,39,34,94,87.3,,,,,,,,
NH,3,2013,47,45,96,78.2,,,,,,,,
NH,4,2013,64,58,89,86.7,,,,,,,,
NH,5,2013,76,65,96,54.3,,,,,,,,
NH,6,2013,80,71,95,56,,,,,,,,
NH,7,2013,83,75,97,54.5,,,,,,,,
NH,8,2013,75,70,97,56.8,,,,,,,,
NH,9,2013,81,73,97,59.8,,,,,,,,
NH,10,2013,65,,,56.7,,,,,,,,
NH,11,2013,63,56,96,85.5,,,,,,,,
NH,12,2013,45,37,99,65.8,,,,,,,,
NH,1,2014,45,40,98,73,,,,,,,,
NH,2,2014,40,34,97,64.8,,,,,,,,
NH,3,2014,44,38,94,71.1,,,,,,,,
NH,4,2014,61,55,89,63,,,,,,,,
NH,5,2014,70,62,96,54.5,,,,,,,,
NH,6,2014,79,67,95,51.8,,,,,,,,
NH,7,2014,83,72,95,63.7,,,,,,,,
NH,8,2014,78,69,94,43.5,,,,,,,,
NH,9,2014,79,70,91,58.1,,,,,,,,
NH,10,2014,71,66,96,58.9,,,,,,,,
NH,11,2014,54,52,95,74.7,,,,,,,,
NH,12,2014,47,39,99,71.4,,,,,,,,
NH,1,2015,39,33,93,86.5,,,,,,,,
NH,2,2015,30,,,91.2,,,,,,,,
NH,3,2015,45,40,87,84.7,,,,,,,,
NH,4,2015,56,49,95,77.4,,,,,,,,
NH,5,2015,81,69,86,61,,,,,,,,
NH,6,2015,76,67,90,53,,,,,,,,
NH,7,2015,80,72,86,47.1,,,,,,,,
NH,8,2015,79,72,90,54.9,,,,,,,,
NH,9,2015,80,71,90,52.2,,,,,,,,
NH,10,2015,64,56,91,69.6,,,,,,,,
NH,11,2015,65,59,93,69.7,,,,,,,,
NH,12,2015,53,45,100,65.3,,,,,,,,
NH,1,2016,46,33,91,86.3,,,,,,,,
NH,2,2016,50,44,90,72.2,,,,,,,,
NH,3,2016,60,55,90,71.5,,,,,,,,
NH,4,2016,67,58,82,60.8,,,,,,,,
NH,5,2016,80,68,91,77.4,,,,,,,,
NH,6,2016,77,67,90,66.4,,,,,,,,
NH,7,2016,83,71,90,55.5,,,,,,,,
NH,8,2016,87,74,87,49.1,,,,,,,,
NH,9,2016,81,69,88,62.1,,,,,,,,
NH,10,2016,66,59,92,84.5,,,,,,,,
NH,11,2016,54,48,92,65.4,,,,,,,,
NH,12,2016,48,41,86,73.7,,,,,,,,
NH,1,2017,49,45,90,87.7,,,,,,,,
NH,2,2017,57,52,84,71.8,,,,,,,,
NH,3,2017,57,47,91,78.1,,,,,,,,
NH,4,2017,71,58,93,65.9,,,,,,,,
NH,5,2017,81,65,90,62.5,,,,,,,,
NH,6,2017,83,72,92,64.1,,,,,,,,
NH,7,2017,81,71,88,48.4,,,,,,,,
NH,8,2017,79,70,92,59.8,,,,,,,,
NH,9,2017,79,69,92,57.8,,,,,,,,
NH,10,2017,74,68,96,63.3,,,,,,,,
NH,11,2017,61,56,91,77.8,,,,,,,,
NH,12,2017,46,38,91,78.2,,,,,,,,
NH,1,2018,52,49,97,83.6,,,,,,,,
NH,2,2018,56,46,94,72.4,,,,,,,,
NH,3,2018,50,42,88,66,,,,,,,,
NH,4,2018,62,51,89,80.9,,,,,,,,
NH,5,2018,80,65,85,60.5,,,,,,,,
NH,6,2018,81,70,95,52,,,,,,,,
NH,7,2018,85,74,93,56.1,,,,,,,,
NH,8,2018,85,74,92,52.4,,,,,,,,
NH,9,2018,83,74,94,51.1,,,,,,,,
NH,10,2018,75,67,99,65.6,,,,,,,,
NH,11,2018,56,49,99,73.6,,,,,,,,
NH,12,2018,48,49,98,74.8,,,,,,,,
NH,1,2019,46,43,95,80,,,,,,,,
NH,2,2019,48,39,96,110.1,,,,,,,,
NH,3,2019,54,47,92,77,,,,,,,,
NH,4,2019,68,63,92,82.2,,,,,,,,
NH,5,2019,75,65,94,72.5,,,,,,,,
NH,6,2019,75,66,94,54.2,,,,,,,,
NH,7,2019,89,75,89,46.2,,,,,,,,
